Date,Order,Year,Month,Day,DayName,Code,Name,Open,High,Low,Close,Future,Conf,Observe,Days,Price,BS_L,TFARCH,TFBS,BS_U,ARCH_L,ARCH_U
2018-01-02,0,2018,1,2,Tuesday,010130,고려아연,495500.0,502000.0,495500.0,499500.0,False,0.8,,,,,,,,,
2018-01-03,1,2018,1,3,Wednesday,010130,고려아연,475000.0,496500.0,475000.0,487500.0,False,0.8,,,,,,,,,
2018-01-04,2,2018,1,4,Thursday,010130,고려아연,492000.0,492000.0,479000.0,481000.0,False,0.8,,,,,,,,,
2018-01-05,3,2018,1,5,Friday,010130,고려아연,484000.0,493000.0,479500.0,489500.0,False,0.8,,,,,,,,,
2018-01-08,4,2018,1,8,Monday,010130,고려아연,488000.0,499500.0,485500.0,499000.0,False,0.8,,,,,,,,,
2018-01-09,5,2018,1,9,Tuesday,010130,고려아연,499500.0,530000.0,499500.0,529000.0,False,0.8,,,,,,,,,
2018-01-10,6,2018,1,10,Wednesday,010130,고려아연,531000.0,539000.0,522000.0,537000.0,False,0.8,,,,,,,,,
2018-01-11,7,2018,1,11,Thursday,010130,고려아연,539000.0,539000.0,518000.0,521000.0,False,0.8,,,,,,,,,
2018-01-12,8,2018,1,12,Friday,010130,고려아연,526000.0,533000.0,514000.0,526000.0,False,0.8,,,,,,,,,
2018-01-15,9,2018,1,15,Monday,010130,고려아연,533000.0,534000.0,520000.0,521000.0,False,0.8,,,,,,,,,
2018-01-16,10,2018,1,16,Tuesday,010130,고려아연,521000.0,523000.0,516000.0,521000.0,False,0.8,,,,,,,,,
2018-01-17,11,2018,1,17,Wednesday,010130,고려아연,516000.0,521000.0,508000.0,516000.0,False,0.8,,,,,,,,,
2018-01-18,12,2018,1,18,Thursday,010130,고려아연,513000.0,521000.0,506000.0,509000.0,False,0.8,,,,,,,,,
2018-01-19,13,2018,1,19,Friday,010130,고려아연,509000.0,515000.0,507000.0,515000.0,False,0.8,,,,,,,,,
2018-01-22,14,2018,1,22,Monday,010130,고려아연,519000.0,520000.0,505000.0,511000.0,False,0.8,,,,,,,,,
2018-01-23,15,2018,1,23,Tuesday,010130,고려아연,514000.0,514000.0,506000.0,511000.0,False,0.8,,,,,,,,,
2018-01-24,16,2018,1,24,Wednesday,010130,고려아연,514000.0,522000.0,512000.0,519000.0,False,0.8,,,,,,,,,
2018-01-25,17,2018,1,25,Thursday,010130,고려아연,521000.0,529000.0,519000.0,522000.0,False,0.8,,,,,,,,,
2018-01-26,18,2018,1,26,Friday,010130,고려아연,528000.0,530000.0,519000.0,523000.0,False,0.8,,,,,,,,,
2018-01-29,19,2018,1,29,Monday,010130,고려아연,526000.0,531000.0,522000.0,529000.0,False,0.8,,,,,,,,,
2018-01-30,20,2018,1,30,Tuesday,010130,고려아연,533000.0,540000.0,526000.0,530000.0,False,0.8,,,,,,,,,
2018-01-31,21,2018,1,31,Wednesday,010130,고려아연,528000.0,528000.0,504000.0,515000.0,False,0.8,,,,,,,,,
2018-02-01,22,2018,2,1,Thursday,010130,고려아연,515000.0,527000.0,510000.0,514000.0,False,0.8,,,,,,,,,
2018-02-02,23,2018,2,2,Friday,010130,고려아연,512000.0,515000.0,492000.0,494500.0,False,0.8,,,,,,,,,
2018-02-05,24,2018,2,5,Monday,010130,고려아연,495000.0,498000.0,491000.0,496000.0,False,0.8,,,,,,,,,
2018-02-06,25,2018,2,6,Tuesday,010130,고려아연,490000.0,499500.0,482500.0,496000.0,False,0.8,,,,,,,,,
2018-02-07,26,2018,2,7,Wednesday,010130,고려아연,497000.0,513000.0,495500.0,495500.0,False,0.8,,,,,,,,,
2018-02-08,27,2018,2,8,Thursday,010130,고려아연,497000.0,507000.0,493500.0,499500.0,False,0.8,,,,,,,,,
2018-02-09,28,2018,2,9,Friday,010130,고려아연,488500.0,495000.0,484000.0,491000.0,False,0.8,,,,,,,,,
2018-02-12,29,2018,2,12,Monday,010130,고려아연,491500.0,504000.0,484000.0,494000.0,False,0.8,,,,,,,,,
2018-02-13,30,2018,2,13,Tuesday,010130,고려아연,495000.0,501000.0,493500.0,493500.0,False,0.8,,,,,,,,,
2018-02-14,31,2018,2,14,Wednesday,010130,고려아연,495000.0,507000.0,494000.0,505000.0,False,0.8,,,,,,,,,
2018-02-15,32,2018,2,15,Thursday,010130,고려아연,509000.0,519000.0,506000.0,511000.0,False,0.8,,,,,,,,,
2018-02-16,33,2018,2,16,Friday,010130,고려아연,509000.0,519000.0,506000.0,511000.0,False,0.8,,,,,,,,,
2018-02-19,34,2018,2,19,Monday,010130,고려아연,509000.0,519000.0,506000.0,511000.0,False,0.8,,,,,,,,,
2018-02-20,35,2018,2,20,Tuesday,010130,고려아연,506000.0,527000.0,505000.0,520000.0,False,0.8,,,,,,,,,
2018-02-21,36,2018,2,21,Wednesday,010130,고려아연,520000.0,527000.0,510000.0,525000.0,False,0.8,,,,,,,,,
2018-02-22,37,2018,2,22,Thursday,010130,고려아연,517000.0,523000.0,511000.0,520000.0,False,0.8,,,,,,,,,
2018-02-23,38,2018,2,23,Friday,010130,고려아연,519000.0,527000.0,514000.0,518000.0,False,0.8,,,,,,,,,
2018-02-26,39,2018,2,26,Monday,010130,고려아연,523000.0,523000.0,513000.0,516000.0,False,0.8,,,,,,,,,
2018-02-27,40,2018,2,27,Tuesday,010130,고려아연,515000.0,524000.0,515000.0,517000.0,False,0.8,,,,,,,,,
2018-02-28,41,2018,2,28,Wednesday,010130,고려아연,514000.0,516000.0,505000.0,512000.0,False,0.8,,,,,,,,,
2018-03-01,42,2018,3,1,Thursday,010130,고려아연,508000.0,508000.0,495500.0,501000.0,False,0.8,,,,,,,,,
