Date,Order,Year,Month,Day,DayName,Code,Name,Open,High,Low,Close,Future,Conf,Observe,Days,Price,BS_L,TFARCH,TFBS,BS_U,ARCH_L,ARCH_U
2018-01-02,0,2018,1,2,Tuesday,035250,강원랜드,31950.0,32400.0,30850.0,32050.0,False,0.8,,,,,,,,,
2018-01-03,1,2018,1,3,Wednesday,035250,강원랜드,31800.0,32350.0,31550.0,31950.0,False,0.8,,,,,,,,,
2018-01-04,2,2018,1,4,Thursday,035250,강원랜드,32250.0,32250.0,31750.0,31750.0,False,0.8,,,,,,,,,
2018-01-05,3,2018,1,5,Friday,035250,강원랜드,31750.0,31850.0,30900.0,31200.0,False,0.8,,,,,,,,,
2018-01-08,4,2018,1,8,Monday,035250,강원랜드,31350.0,31750.0,31300.0,31550.0,False,0.8,,,,,,,,,
2018-01-09,5,2018,1,9,Tuesday,035250,강원랜드,31500.0,31800.0,31250.0,31750.0,False,0.8,,,,,,,,,
2018-01-10,6,2018,1,10,Wednesday,035250,강원랜드,31950.0,31950.0,31500.0,31650.0,False,0.8,,,,,,,,,
2018-01-11,7,2018,1,11,Thursday,035250,강원랜드,31800.0,31800.0,31200.0,31200.0,False,0.8,,,,,,,,,
2018-01-12,8,2018,1,12,Friday,035250,강원랜드,31150.0,31500.0,31100.0,31400.0,False,0.8,,,,,,,,,
2018-01-15,9,2018,1,15,Monday,035250,강원랜드,31350.0,31500.0,31200.0,31250.0,False,0.8,,,,,,,,,
2018-01-16,10,2018,1,16,Tuesday,035250,강원랜드,31250.0,31750.0,31250.0,31700.0,False,0.8,,,,,,,,,
2018-01-17,11,2018,1,17,Wednesday,035250,강원랜드,31900.0,32600.0,31650.0,32550.0,False,0.8,,,,,,,,,
2018-01-18,12,2018,1,18,Thursday,035250,강원랜드,32650.0,32700.0,31800.0,31850.0,False,0.8,,,,,,,,,
2018-01-19,13,2018,1,19,Friday,035250,강원랜드,32000.0,32350.0,31900.0,32350.0,False,0.8,,,,,,,,,
2018-01-22,14,2018,1,22,Monday,035250,강원랜드,32600.0,32700.0,32000.0,32300.0,False,0.8,,,,,,,,,
2018-01-23,15,2018,1,23,Tuesday,035250,강원랜드,32350.0,32900.0,32250.0,32900.0,False,0.8,,,,,,,,,
2018-01-24,16,2018,1,24,Wednesday,035250,강원랜드,32950.0,33350.0,32750.0,32850.0,False,0.8,,,,,,,,,
2018-01-25,17,2018,1,25,Thursday,035250,강원랜드,32950.0,32950.0,32600.0,32850.0,False,0.8,,,,,,,,,
2018-01-26,18,2018,1,26,Friday,035250,강원랜드,32850.0,33150.0,32700.0,33050.0,False,0.8,,,,,,,,,
2018-01-29,19,2018,1,29,Monday,035250,강원랜드,33050.0,33650.0,32950.0,33400.0,False,0.8,,,,,,,,,
2018-01-30,20,2018,1,30,Tuesday,035250,강원랜드,33550.0,33600.0,32750.0,32750.0,False,0.8,,,,,,,,,
2018-01-31,21,2018,1,31,Wednesday,035250,강원랜드,32700.0,32700.0,31600.0,32450.0,False,0.8,,,,,,,,,
2018-02-01,22,2018,2,1,Thursday,035250,강원랜드,32350.0,33600.0,32350.0,33200.0,False,0.8,,,,,,,,,
2018-02-02,23,2018,2,2,Friday,035250,강원랜드,33350.0,33500.0,32850.0,33400.0,False,0.8,,,,,,,,,
2018-02-05,24,2018,2,5,Monday,035250,강원랜드,33450.0,33450.0,32150.0,32200.0,False,0.8,,,,,,,,,
2018-02-06,25,2018,2,6,Tuesday,035250,강원랜드,31750.0,32000.0,31400.0,31850.0,False,0.8,,,,,,,,,
2018-02-07,26,2018,2,7,Wednesday,035250,강원랜드,31850.0,32300.0,31350.0,31450.0,False,0.8,,,,,,,,,
2018-02-08,27,2018,2,8,Thursday,035250,강원랜드,31400.0,31800.0,31200.0,31400.0,False,0.8,,,,,,,,,
2018-02-09,28,2018,2,9,Friday,035250,강원랜드,30700.0,31000.0,29850.0,29850.0,False,0.8,,,,,,,,,
