Date,Order,Year,Month,Day,DayName,Code,Name,Open,High,Low,Close,Future,Conf,Observe,Days,Price,BS_L,TFARCH,TFBS,BS_U,ARCH_L,ARCH_U
2020-07-02,0,2020,7,2,Thursday,326030,SK바이오팜,98000.0,127000.0,98000.0,127000.0,False,0.8,,,,,,,,,
2020-07-03,1,2020,7,3,Friday,326030,SK바이오팜,165000.0,165000.0,165000.0,165000.0,False,0.8,,,,,,,,,
2020-07-06,2,2020,7,6,Monday,326030,SK바이오팜,214500.0,214500.0,193500.0,214500.0,False,0.8,,,,,,,,,
2020-07-07,3,2020,7,7,Tuesday,326030,SK바이오팜,219000.0,269500.0,210000.0,216500.0,False,0.8,,,,,,,,,
2020-07-08,4,2020,7,8,Wednesday,326030,SK바이오팜,214500.0,225000.0,198000.0,217000.0,False,0.8,,,,,,,,,
2020-07-09,5,2020,7,9,Thursday,326030,SK바이오팜,213500.0,220000.0,205500.0,205500.0,False,0.8,,,,,,,,,
2020-07-10,6,2020,7,10,Friday,326030,SK바이오팜,200500.0,213500.0,198500.0,205500.0,False,0.8,,,,,,,,,
2020-07-13,7,2020,7,13,Monday,326030,SK바이오팜,206000.0,207500.0,199000.0,199000.0,False,0.8,,,,,,,,,
2020-07-14,8,2020,7,14,Tuesday,326030,SK바이오팜,199500.0,201500.0,188000.0,188500.0,False,0.8,,,,,,,,,
2020-07-15,9,2020,7,15,Wednesday,326030,SK바이오팜,190000.0,191000.0,174000.0,177000.0,False,0.8,,,,,,,,,
2020-07-16,10,2020,7,16,Thursday,326030,SK바이오팜,179000.0,197500.0,179000.0,183500.0,False,0.8,,,,,,,,,
2020-07-17,11,2020,7,17,Friday,326030,SK바이오팜,185000.0,193000.0,183500.0,191000.0,False,0.8,,,,,,,,,
2020-07-20,12,2020,7,20,Monday,326030,SK바이오팜,193500.0,195000.0,185000.0,187000.0,False,0.8,,,,,,,,,
2020-07-21,13,2020,7,21,Tuesday,326030,SK바이오팜,186500.0,189000.0,184500.0,185500.0,False,0.8,,,,,,,,,
