Date,Order,Year,Month,Day,DayName,Code,Name,Open,High,Low,Close,Future,Observe,Days,Price,TFARCH,TFBS,BS_L,BS_U,ARCH_L,ARCH_U
2018-01-02,0,2018,1,2,Tuesday,017670,SK텔레콤,46067.0,46498.0,45722.0,45808.0,False,,,,,,,,,
2018-01-03,1,2018,1,3,Wednesday,017670,SK텔레콤,45722.0,45980.0,45031.0,45205.0,False,,,,,,,,,
2018-01-04,2,2018,1,4,Thursday,017670,SK텔레콤,45290.0,45377.0,44686.0,44773.0,False,,,,,,,,,
2018-01-05,3,2018,1,5,Friday,017670,SK텔레콤,44686.0,46326.0,44686.0,46153.0,False,,,,,,,,,
2018-01-08,4,2018,1,8,Monday,017670,SK텔레콤,46239.0,46239.0,45463.0,45895.0,False,,,,,,,,,
2018-01-09,5,2018,1,9,Tuesday,017670,SK텔레콤,45894.0,47792.0,45722.0,47620.0,False,,,,,,,,,
2018-01-10,6,2018,1,10,Wednesday,017670,SK텔레콤,47361.0,47533.0,46153.0,46326.0,False,,,,,,,,,
2018-01-11,7,2018,1,11,Thursday,017670,SK텔레콤,46498.0,47102.0,46239.0,46326.0,False,,,,,,,,,
2018-01-12,8,2018,1,12,Friday,017670,SK텔레콤,46153.0,46412.0,45894.0,46067.0,False,,,,,,,,,
2018-01-15,9,2018,1,15,Monday,017670,SK텔레콤,46067.0,46239.0,45549.0,45895.0,False,,,,,,,,,
2018-01-16,10,2018,1,16,Tuesday,017670,SK텔레콤,45894.0,46326.0,45635.0,45895.0,False,,,,,,,,,
2018-01-17,11,2018,1,17,Wednesday,017670,SK텔레콤,45894.0,47102.0,45894.0,45981.0,False,,,,,,,,,
2018-01-18,12,2018,1,18,Thursday,017670,SK텔레콤,46757.0,48223.0,46153.0,47965.0,False,,,,,,,,,
2018-01-19,13,2018,1,19,Friday,017670,SK텔레콤,47706.0,48568.0,47102.0,48310.0,False,,,,,,,,,
2018-01-22,14,2018,1,22,Monday,017670,SK텔레콤,48310.0,48310.0,47274.0,47275.0,False,,,,,,,,,
2018-01-23,15,2018,1,23,Tuesday,017670,SK텔레콤,47620.0,48310.0,47188.0,47275.0,False,,,,,,,,,
2018-01-24,16,2018,1,24,Wednesday,017670,SK텔레콤,47274.0,47706.0,46843.0,47275.0,False,,,,,,,,,
2018-01-25,17,2018,1,25,Thursday,017670,SK텔레콤,47016.0,47102.0,45808.0,45981.0,False,,,,,,,,,
2018-01-26,18,2018,1,26,Friday,017670,SK텔레콤,45722.0,46326.0,45463.0,46153.0,False,,,,,,,,,
2018-01-29,19,2018,1,29,Monday,017670,SK텔레콤,46326.0,46757.0,45722.0,45808.0,False,,,,,,,,,
2018-01-30,20,2018,1,30,Tuesday,017670,SK텔레콤,45722.0,46412.0,45722.0,46067.0,False,,,,,,,,,
2018-01-31,21,2018,1,31,Wednesday,017670,SK텔레콤,45894.0,46326.0,45031.0,45808.0,False,,,,,,,,,
2018-02-01,22,2018,2,1,Thursday,017670,SK텔레콤,45722.0,46067.0,45118.0,45118.0,False,,,,,,,,,
2018-02-02,23,2018,2,2,Friday,017670,SK텔레콤,45204.0,45635.0,45031.0,45205.0,False,,,,,,,,,
2018-02-05,24,2018,2,5,Monday,017670,SK텔레콤,45031.0,45377.0,44514.0,44859.0,False,,,,,,,,,
2018-02-06,25,2018,2,6,Tuesday,017670,SK텔레콤,44514.0,44514.0,43306.0,44083.0,False,,,,,,,,,
2018-02-07,26,2018,2,7,Wednesday,017670,SK텔레콤,43737.0,43910.0,42443.0,42789.0,False,,,,,,,,,
2018-02-08,27,2018,2,8,Thursday,017670,SK텔레콤,42185.0,42789.0,41926.0,42099.0,False,,,,,,,,,
2018-02-09,28,2018,2,9,Friday,017670,SK텔레콤,41408.0,42098.0,40804.0,41409.0,False,,,,,,,,,
2018-02-12,29,2018,2,12,Monday,017670,SK텔레콤,41494.0,41667.0,40977.0,41409.0,False,,,,,,,,,
2018-02-13,30,2018,2,13,Tuesday,017670,SK텔레콤,41581.0,41840.0,40891.0,41495.0,False,,,,,,,,,
2018-02-14,31,2018,2,14,Wednesday,017670,SK텔레콤,41840.0,42530.0,41581.0,42099.0,False,,,,,,,,,
2018-02-15,32,2018,2,15,Thursday,017670,SK텔레콤,42789.0,42789.0,41753.0,42013.0,False,,,,,,,,,
2018-02-16,33,2018,2,16,Friday,017670,SK텔레콤,42789.0,42789.0,41753.0,42013.0,False,,,,,,,,,
2018-02-19,34,2018,2,19,Monday,017670,SK텔레콤,42789.0,42789.0,41753.0,42013.0,False,,,,,,,,,
2018-02-20,35,2018,2,20,Tuesday,017670,SK텔레콤,42098.0,42616.0,42012.0,42271.0,False,,,,,,,,,
2018-02-21,36,2018,2,21,Wednesday,017670,SK텔레콤,42702.0,42702.0,42098.0,42444.0,False,,,,,,,,,
2018-02-22,37,2018,2,22,Thursday,017670,SK텔레콤,42185.0,42271.0,41149.0,41409.0,False,,,,,,,,,
2018-02-23,38,2018,2,23,Friday,017670,SK텔레콤,41408.0,41667.0,41236.0,41668.0,False,,,,,,,,,
2018-02-26,39,2018,2,26,Monday,017670,SK텔레콤,41581.0,41667.0,41149.0,41322.0,False,,,,,,,,,
2018-02-27,40,2018,2,27,Tuesday,017670,SK텔레콤,41494.0,42012.0,41322.0,41581.0,False,,,,,,,,,
2018-02-28,41,2018,2,28,Wednesday,017670,SK텔레콤,41494.0,41581.0,41149.0,41409.0,False,,,,,,,,,
2018-03-01,42,2018,3,1,Thursday,017670,SK텔레콤,40891.0,40977.0,40114.0,40460.0,False,,,,,,,,,
2018-03-02,43,2018,3,2,Friday,017670,SK텔레콤,40891.0,40977.0,40114.0,40460.0,False,,,,,,,,,
2018-03-05,44,2018,3,5,Monday,017670,SK텔레콤,40287.0,40804.0,40200.0,40374.0,False,,,,,,,,,
2018-03-06,45,2018,3,6,Tuesday,017670,SK텔레콤,40546.0,40718.0,39769.0,40028.0,False,,,,,,,,,
2018-03-07,46,2018,3,7,Wednesday,017670,SK텔레콤,39769.0,40373.0,39510.0,40028.0,False,,,,,,,,,
2018-03-08,47,2018,3,8,Thursday,017670,SK텔레콤,40459.0,40459.0,39510.0,39597.0,False,,,,,,,,,
2018-03-09,48,2018,3,9,Friday,017670,SK텔레콤,39769.0,40632.0,39769.0,40287.0,False,,,,,,,,,
2018-03-12,49,2018,3,12,Monday,017670,SK텔레콤,40459.0,40977.0,40028.0,40719.0,False,,,,,,,,,
2018-03-13,50,2018,3,13,Tuesday,017670,SK텔레콤,40373.0,40977.0,40200.0,40546.0,False,,,,,,,,,
