Date,Order,Year,Month,Day,DayName,Code,Name,Open,High,Low,Close,Future,Observe,Days,Price,TFARCH,TFBS,BS_L,BS_U,ARCH_L,ARCH_U
2018-01-02,0,2018,1,2,Tuesday,011790,SKC,47650.0,48600.0,46200.0,46500.0,False,,,,,,,,,
2018-01-03,1,2018,1,3,Wednesday,011790,SKC,46800.0,50400.0,46550.0,49000.0,False,,,,,,,,,
2018-01-04,2,2018,1,4,Thursday,011790,SKC,49300.0,49750.0,48000.0,48000.0,False,,,,,,,,,
2018-01-05,3,2018,1,5,Friday,011790,SKC,48000.0,48500.0,46500.0,46950.0,False,,,,,,,,,
2018-01-08,4,2018,1,8,Monday,011790,SKC,47100.0,48500.0,46200.0,48500.0,False,,,,,,,,,
2018-01-09,5,2018,1,9,Tuesday,011790,SKC,48200.0,49200.0,46200.0,46500.0,False,,,,,,,,,
2018-01-10,6,2018,1,10,Wednesday,011790,SKC,46500.0,47450.0,45550.0,45800.0,False,,,,,,,,,
2018-01-11,7,2018,1,11,Thursday,011790,SKC,45700.0,46100.0,43700.0,44550.0,False,,,,,,,,,
2018-01-12,8,2018,1,12,Friday,011790,SKC,44800.0,45900.0,44600.0,45450.0,False,,,,,,,,,
2018-01-15,9,2018,1,15,Monday,011790,SKC,45400.0,46050.0,45000.0,45750.0,False,,,,,,,,,
2018-01-16,10,2018,1,16,Tuesday,011790,SKC,45750.0,46000.0,44800.0,44950.0,False,,,,,,,,,
2018-01-17,11,2018,1,17,Wednesday,011790,SKC,44850.0,44900.0,43500.0,43800.0,False,,,,,,,,,
2018-01-18,12,2018,1,18,Thursday,011790,SKC,43900.0,44900.0,43800.0,43800.0,False,,,,,,,,,
2018-01-19,13,2018,1,19,Friday,011790,SKC,43650.0,44700.0,43450.0,44150.0,False,,,,,,,,,
2018-01-22,14,2018,1,22,Monday,011790,SKC,44600.0,44700.0,42750.0,43300.0,False,,,,,,,,,
2018-01-23,15,2018,1,23,Tuesday,011790,SKC,43150.0,44150.0,43150.0,43950.0,False,,,,,,,,,
2018-01-24,16,2018,1,24,Wednesday,011790,SKC,44050.0,45300.0,43950.0,45250.0,False,,,,,,,,,
2018-01-25,17,2018,1,25,Thursday,011790,SKC,45300.0,45300.0,44400.0,44800.0,False,,,,,,,,,
2018-01-26,18,2018,1,26,Friday,011790,SKC,44300.0,45100.0,44250.0,44450.0,False,,,,,,,,,
2018-01-29,19,2018,1,29,Monday,011790,SKC,44900.0,45650.0,44650.0,45300.0,False,,,,,,,,,
2018-01-30,20,2018,1,30,Tuesday,011790,SKC,45500.0,46250.0,44400.0,44850.0,False,,,,,,,,,
2018-01-31,21,2018,1,31,Wednesday,011790,SKC,44300.0,45800.0,43550.0,45300.0,False,,,,,,,,,
2018-02-01,22,2018,2,1,Thursday,011790,SKC,45650.0,45700.0,44550.0,44650.0,False,,,,,,,,,
2018-02-02,23,2018,2,2,Friday,011790,SKC,44500.0,44850.0,42850.0,43450.0,False,,,,,,,,,
2018-02-05,24,2018,2,5,Monday,011790,SKC,42500.0,42700.0,40900.0,41350.0,False,,,,,,,,,
2018-02-06,25,2018,2,6,Tuesday,011790,SKC,40000.0,40350.0,37100.0,39800.0,False,,,,,,,,,
