Date,Order,Year,Month,Day,DayName,Code,Name,Open,High,Low,Close,Future,Conf,Observe,Days,Price,BS_L,TFARCH,TFBS,BS_U,ARCH_L,ARCH_U
2021-08-10,0,2021,8,10,Tuesday,259960,크래프톤,448500.0,480000.0,400500.0,454000.0,False,,,,,,,,,,
2021-08-11,1,2021,8,11,Wednesday,259960,크래프톤,444500.0,446000.0,405000.0,407000.0,False,,,,,,,,,,
2021-08-12,2,2021,8,12,Thursday,259960,크래프톤,414000.0,420500.0,402000.0,406000.0,False,,,,,,,,,,
2021-08-13,3,2021,8,13,Friday,259960,크래프톤,415000.0,445500.0,408500.0,437000.0,False,,,,,,,,,,
2021-08-16,4,2021,8,16,Monday,259960,크래프톤,433000.0,460000.0,423000.0,451500.0,False,,,,,,,,,,
2021-08-17,5,2021,8,17,Tuesday,259960,크래프톤,433000.0,460000.0,423000.0,451500.0,False,,,,,,,,,,
2021-08-18,6,2021,8,18,Wednesday,259960,크래프톤,449000.0,480000.0,437000.0,469000.0,False,,,,,,,,,,
2021-08-19,7,2021,8,19,Thursday,259960,크래프톤,472500.0,498500.0,469500.0,492500.0,False,,,,,,,,,,
2021-08-20,8,2021,8,20,Friday,259960,크래프톤,506000.0,510000.0,467500.0,491500.0,False,,,,,,,,,,
2021-08-23,9,2021,8,23,Monday,259960,크래프톤,492000.0,499500.0,480000.0,484500.0,False,,,,,,,,,,
2021-08-24,10,2021,8,24,Tuesday,259960,크래프톤,487500.0,489000.0,455000.0,460000.0,False,,,,,,,,,,
2021-08-25,11,2021,8,25,Wednesday,259960,크래프톤,462500.0,474000.0,434500.0,451000.0,False,,,,,,,,,,
2021-08-26,12,2021,8,26,Thursday,259960,크래프톤,455500.0,471500.0,449500.0,469500.0,False,,,,,,,,,,
2021-08-27,13,2021,8,27,Friday,259960,크래프톤,473000.0,498000.0,463500.0,497000.0,False,,,,,,,,,,
2021-08-30,14,2021,8,30,Monday,259960,크래프톤,494000.0,499500.0,485000.0,497000.0,False,,,,,,,,,,
2021-08-31,15,2021,8,31,Tuesday,259960,크래프톤,480000.0,494500.0,470500.0,491500.0,False,,,,,,,,,,
2021-09-01,16,2021,9,1,Wednesday,259960,크래프톤,487000.0,507000.0,487000.0,507000.0,False,,,,,,,,,,
2021-09-02,17,2021,9,2,Thursday,259960,크래프톤,505000.0,520000.0,491500.0,491500.0,False,,,,,,,,,,
2021-09-03,18,2021,9,3,Friday,259960,크래프톤,495000.0,510000.0,489000.0,509000.0,False,,,,,,,,,,
2021-09-06,19,2021,9,6,Monday,259960,크래프톤,500000.0,503000.0,478500.0,482500.0,False,,,,,,,,,,
2021-09-07,20,2021,9,7,Tuesday,259960,크래프톤,477000.0,479000.0,461000.0,464500.0,False,,,,,,,,,,
2021-09-08,21,2021,9,8,Wednesday,259960,크래프톤,467000.0,484500.0,466500.0,483500.0,False,,,,,,,,,,
2021-09-09,22,2021,9,9,Thursday,259960,크래프톤,480500.0,493500.0,474000.0,475000.0,False,,,,,,,,,,
2021-09-10,23,2021,9,10,Friday,259960,크래프톤,465000.0,469000.0,440500.0,447000.0,False,,,,,,,,,,
2021-09-13,24,2021,9,13,Monday,259960,크래프톤,449500.0,457000.0,439000.0,451500.0,False,,,,,,,,,,
2021-09-14,25,2021,9,14,Tuesday,259960,크래프톤,449500.0,478500.0,449500.0,478000.0,False,,,,,,,,,,
2021-09-15,26,2021,9,15,Wednesday,259960,크래프톤,475500.0,499500.0,470000.0,493500.0,False,,,,,,,,,,
2021-09-16,27,2021,9,16,Thursday,259960,크래프톤,491500.0,498000.0,484500.0,492000.0,False,,,,,,,,,,
2021-09-17,28,2021,9,17,Friday,259960,크래프톤,495000.0,502000.0,488000.0,493500.0,False,,,,,,,,,,
2021-09-20,29,2021,9,20,Monday,259960,크래프톤,485000.0,501000.0,483000.0,500000.0,False,,,,,,,,,,
2021-09-21,30,2021,9,21,Tuesday,259960,크래프톤,485000.0,501000.0,483000.0,500000.0,False,,,,,,,,,,
2021-09-22,31,2021,9,22,Wednesday,259960,크래프톤,485000.0,501000.0,483000.0,500000.0,False,,,,,,,,,,
2021-09-23,32,2021,9,23,Thursday,259960,크래프톤,485000.0,501000.0,483000.0,500000.0,False,,,,,,,,,,
2021-09-24,33,2021,9,24,Friday,259960,크래프톤,504000.0,504000.0,488500.0,493000.0,False,,,,,,,,,,
2021-09-27,34,2021,9,27,Monday,259960,크래프톤,489000.0,502000.0,489000.0,498000.0,False,,,,,,,,,,
2021-09-28,35,2021,9,28,Tuesday,259960,크래프톤,497000.0,503000.0,494000.0,500000.0,False,,,,,,,,,,
2021-09-29,36,2021,9,29,Wednesday,259960,크래프톤,492000.0,501000.0,478500.0,500000.0,False,,,,,,,,,,
2021-09-30,37,2021,9,30,Thursday,259960,크래프톤,500000.0,516000.0,497500.0,502000.0,False,,,,,,,,,,
2021-10-01,38,2021,10,1,Friday,259960,크래프톤,502000.0,505000.0,493000.0,498000.0,False,,,,,,,,,,
2021-10-04,39,2021,10,4,Monday,259960,크래프톤,493000.0,496000.0,461500.0,463000.0,False,,,,,,,,,,
2021-10-05,40,2021,10,5,Tuesday,259960,크래프톤,493000.0,496000.0,461500.0,463000.0,False,,,,,,,,,,
2021-10-06,41,2021,10,6,Wednesday,259960,크래프톤,471000.0,473000.0,448000.0,454000.0,False,,,,,,,,,,
2021-10-07,42,2021,10,7,Thursday,259960,크래프톤,460000.0,476000.0,457500.0,474000.0,False,,,,,,,,,,
2021-10-08,43,2021,10,8,Friday,259960,크래프톤,471000.0,477000.0,466000.0,470000.0,False,,,,,,,,,,
2021-10-11,44,2021,10,11,Monday,259960,크래프톤,468500.0,487000.0,464000.0,484000.0,False,,,,,,,,,,
2021-10-12,45,2021,10,12,Tuesday,259960,크래프톤,468500.0,487000.0,464000.0,484000.0,False,,,,,,,,,,
2021-10-13,46,2021,10,13,Wednesday,259960,크래프톤,485500.0,498500.0,485500.0,488000.0,False,,,,,,,,,,
2021-10-14,47,2021,10,14,Thursday,259960,크래프톤,491500.0,494500.0,478000.0,478500.0,False,,,,,,,,,,
2021-10-15,48,2021,10,15,Friday,259960,크래프톤,478000.0,483500.0,467500.0,472500.0,False,,,,,,,,,,
2021-10-18,49,2021,10,18,Monday,259960,크래프톤,476000.0,489500.0,471500.0,486000.0,False,,,,,,,,,,
2021-10-19,50,2021,10,19,Tuesday,259960,크래프톤,489500.0,497000.0,487000.0,493500.0,False,,,,,,,,,,
2021-10-20,51,2021,10,20,Wednesday,259960,크래프톤,498000.0,502000.0,484000.0,487000.0,False,,,,,,,,,,
2021-10-21,52,2021,10,21,Thursday,259960,크래프톤,488500.0,498000.0,487000.0,493000.0,False,,,,,,,,,,
2021-10-22,53,2021,10,22,Friday,259960,크래프톤,496000.0,500000.0,480000.0,488000.0,False,,,,,,,,,,
2021-10-25,54,2021,10,25,Monday,259960,크래프톤,497500.0,514000.0,481500.0,488000.0,False,,,,,,,,,,
2021-10-26,55,2021,10,26,Tuesday,259960,크래프톤,490500.0,499500.0,486500.0,498000.0,False,,,,,,,,,,
2021-10-27,56,2021,10,27,Wednesday,259960,크래프톤,499000.0,503000.0,488500.0,489500.0,False,,,,,,,,,,
2021-10-28,57,2021,10,28,Thursday,259960,크래프톤,487500.0,494000.0,472500.0,475000.0,False,,,,,,,,,,
2021-10-29,58,2021,10,29,Friday,259960,크래프톤,475000.0,479500.0,467500.0,469500.0,False,,,,,,,,,,
2021-11-01,59,2021,11,1,Monday,259960,크래프톤,472000.0,485000.0,472000.0,478000.0,False,,,,,,,,,,
2021-11-02,60,2021,11,2,Tuesday,259960,크래프톤,481500.0,492500.0,481500.0,483500.0,False,,,,,,,,,,
2021-11-03,61,2021,11,3,Wednesday,259960,크래프톤,484000.0,485500.0,471000.0,472000.0,False,,,,,,,,,,
2021-11-04,62,2021,11,4,Thursday,259960,크래프톤,475000.0,478500.0,464500.0,468000.0,False,,,,,,,,,,
2021-11-05,63,2021,11,5,Friday,259960,크래프톤,468000.0,468500.0,450500.0,451000.0,False,,,,,,,,,,
2021-11-08,64,2021,11,8,Monday,259960,크래프톤,441000.0,445500.0,428000.0,441500.0,False,,,,,,,,,,
2021-11-09,65,2021,11,9,Tuesday,259960,크래프톤,438000.0,467500.0,437500.0,465500.0,False,,,,,,,,,,
2021-11-10,66,2021,11,10,Wednesday,259960,크래프톤,465500.0,494000.0,463500.0,484500.0,False,,,,,,,,,,
2021-11-11,67,2021,11,11,Thursday,259960,크래프톤,487000.0,544000.0,476000.0,540000.0,False,,,,,,,,,,
2021-11-12,68,2021,11,12,Friday,259960,크래프톤,535000.0,554000.0,516000.0,547000.0,False,,,,,,,,,,
2021-11-15,69,2021,11,15,Monday,259960,크래프톤,541000.0,555000.0,535000.0,548000.0,False,,,,,,,,,,
2021-11-16,70,2021,11,16,Tuesday,259960,크래프톤,548000.0,563000.0,538000.0,547000.0,False,,,,,,,,,,
2021-11-17,71,2021,11,17,Wednesday,259960,크래프톤,554000.0,580000.0,548000.0,567000.0,False,,,,,,,,,,
2021-11-18,72,2021,11,18,Thursday,259960,크래프톤,570000.0,574000.0,541000.0,543000.0,False,,,,,,,,,,
2021-11-19,73,2021,11,19,Friday,259960,크래프톤,539000.0,549000.0,526000.0,542000.0,False,,,,,,,,,,
2021-11-22,74,2021,11,22,Monday,259960,크래프톤,532000.0,541000.0,507000.0,516000.0,False,,,,,,,,,,
2021-11-23,75,2021,11,23,Tuesday,259960,크래프톤,507000.0,519000.0,497500.0,505000.0,False,,,,,,,,,,
2021-11-24,76,2021,11,24,Wednesday,259960,크래프톤,505000.0,514000.0,493000.0,509000.0,False,,,,,,,,,,
2021-11-25,77,2021,11,25,Thursday,259960,크래프톤,509000.0,518000.0,501000.0,504000.0,False,,,,,,,,,,
2021-11-26,78,2021,11,26,Friday,259960,크래프톤,504000.0,515000.0,501000.0,506000.0,False,,,,,,,,,,
2021-11-29,79,2021,11,29,Monday,259960,크래프톤,500000.0,524000.0,498500.0,510000.0,False,,,,,,,,,,
2021-11-30,80,2021,11,30,Tuesday,259960,크래프톤,515000.0,526000.0,477000.0,503000.0,False,,,,,,,,,,
2021-12-01,81,2021,12,1,Wednesday,259960,크래프톤,504000.0,508000.0,482000.0,489000.0,False,,,,,,,,,,
2021-12-02,82,2021,12,2,Thursday,259960,크래프톤,485500.0,502000.0,481000.0,502000.0,False,,,,,,,,,,
2021-12-03,83,2021,12,3,Friday,259960,크래프톤,498000.0,504000.0,492500.0,500000.0,False,,,,,,,,,,
2021-12-06,84,2021,12,6,Monday,259960,크래프톤,499500.0,499500.0,472000.0,472500.0,False,,,,,,,,,,
2021-12-07,85,2021,12,7,Tuesday,259960,크래프톤,473500.0,478000.0,455500.0,465000.0,False,,,,,,,,,,
2021-12-08,86,2021,12,8,Wednesday,259960,크래프톤,468500.0,473500.0,461500.0,464500.0,False,,,,,,,,,,
2021-12-09,87,2021,12,9,Thursday,259960,크래프톤,466000.0,482000.0,466000.0,479000.0,False,,,,,,,,,,
2021-12-10,88,2021,12,10,Friday,259960,크래프톤,475000.0,489500.0,472500.0,489500.0,False,,,,,,,,,,
2021-12-13,89,2021,12,13,Monday,259960,크래프톤,489000.0,493000.0,484500.0,489500.0,False,,,,,,,,,,
2021-12-14,90,2021,12,14,Tuesday,259960,크래프톤,491000.0,497500.0,485500.0,493000.0,False,,,,,,,,,,
2021-12-15,91,2021,12,15,Wednesday,259960,크래프톤,493000.0,494000.0,485000.0,485000.0,False,,,,,,,,,,
2021-12-16,92,2021,12,16,Thursday,259960,크래프톤,489000.0,489500.0,481500.0,484000.0,False,,,,,,,,,,
2021-12-17,93,2021,12,17,Friday,259960,크래프톤,483500.0,494500.0,479000.0,494500.0,False,,,,,,,,,,
2021-12-20,94,2021,12,20,Monday,259960,크래프톤,492000.0,492000.0,468000.0,471000.0,False,,,,,,,,,,
2021-12-21,95,2021,12,21,Tuesday,259960,크래프톤,472500.0,478000.0,466500.0,466500.0,False,,,,,,,,,,
2021-12-22,96,2021,12,22,Wednesday,259960,크래프톤,468500.0,474500.0,468000.0,470500.0,False,,,,,,,,,,
2021-12-23,97,2021,12,23,Thursday,259960,크래프톤,471000.0,472000.0,461000.0,464000.0,False,,,,,,,,,,
2021-12-24,98,2021,12,24,Friday,259960,크래프톤,465000.0,467000.0,463000.0,463000.0,False,,,,,,,,,,
2021-12-27,99,2021,12,27,Monday,259960,크래프톤,461000.0,463000.0,449000.0,450500.0,False,,,,,,,,,,
2021-12-28,100,2021,12,28,Tuesday,259960,크래프톤,451000.0,463000.0,448500.0,462000.0,False,,,,,,,,,,
2021-12-29,101,2021,12,29,Wednesday,259960,크래프톤,464000.0,473000.0,462000.0,467000.0,False,,,,,,,,,,
2021-12-30,102,2021,12,30,Thursday,259960,크래프톤,467000.0,469000.0,456500.0,460000.0,False,,,,,,,,,,
2021-12-31,103,2021,12,31,Friday,259960,크래프톤,463000.0,468500.0,458000.0,460000.0,False,,,,,,,,,,
2022-01-03,104,2022,1,3,Monday,259960,크래프톤,463000.0,468500.0,458000.0,460000.0,False,,,,,,,,,,
2022-01-04,105,2022,1,4,Tuesday,259960,크래프톤,459500.0,459500.0,442000.0,444000.0,False,,,,,,,,,,
2022-01-05,106,2022,1,5,Wednesday,259960,크래프톤,442000.0,442500.0,413000.0,417000.0,False,,,,,,,,,,
2022-01-06,107,2022,1,6,Thursday,259960,크래프톤,410000.0,413000.0,400000.0,402000.0,False,,,,,,,,,,
2022-01-07,108,2022,1,7,Friday,259960,크래프톤,402500.0,405500.0,393500.0,394500.0,False,,,,,,,,,,
2022-01-10,109,2022,1,10,Monday,259960,크래프톤,393000.0,393500.0,373000.0,381500.0,False,,,,,,,,,,
2022-01-11,110,2022,1,11,Tuesday,259960,크래프톤,380500.0,384500.0,364000.0,365000.0,False,,,,,,,,,,
2022-01-12,111,2022,1,12,Wednesday,259960,크래프톤,369500.0,374000.0,364500.0,367500.0,False,,,,,,,,,,
2022-01-13,112,2022,1,13,Thursday,259960,크래프톤,364000.0,365000.0,345000.0,346500.0,False,,,,,,,,,,
2022-01-14,113,2022,1,14,Friday,259960,크래프톤,338500.0,354000.0,333500.0,343500.0,False,,,,,,,,,,
2022-01-17,114,2022,1,17,Monday,259960,크래프톤,351500.0,354500.0,338000.0,341000.0,False,,,,,,,,,,
2022-01-18,115,2022,1,18,Tuesday,259960,크래프톤,339000.0,343000.0,334000.0,340500.0,False,,,,,,,,,,
2022-01-19,116,2022,1,19,Wednesday,259960,크래프톤,341000.0,342500.0,323000.0,324500.0,False,,,,,,,,,,
2022-01-20,117,2022,1,20,Thursday,259960,크래프톤,323500.0,328500.0,316500.0,325000.0,False,,,,,,,,,,
2022-01-21,118,2022,1,21,Friday,259960,크래프톤,320000.0,322500.0,306000.0,310000.0,False,,,,,,,,,,
2022-01-24,119,2022,1,24,Monday,259960,크래프톤,308500.0,313500.0,299000.0,302000.0,False,,,,,,,,,,
2022-01-25,120,2022,1,25,Tuesday,259960,크래프톤,303500.0,308000.0,290000.0,291000.0,False,,,,,,,,,,
2022-01-26,121,2022,1,26,Wednesday,259960,크래프톤,294000.0,294500.0,276500.0,276500.0,False,,,,,,,,,,
2022-01-27,122,2022,1,27,Thursday,259960,크래프톤,279000.0,282500.0,264000.0,264000.0,False,,,,,,,,,,
2022-01-28,123,2022,1,28,Friday,259960,크래프톤,267500.0,284500.0,257500.0,274500.0,False,,,,,,,,,,
2022-01-31,124,2022,1,31,Monday,259960,크래프톤,279000.0,286500.0,275500.0,275500.0,False,,,,,,,,,,
2022-02-01,125,2022,2,1,Tuesday,259960,크래프톤,279000.0,286500.0,275500.0,275500.0,False,,,,,,,,,,
2022-02-02,126,2022,2,2,Wednesday,259960,크래프톤,279000.0,286500.0,275500.0,275500.0,False,,,,,,,,,,
2022-02-03,127,2022,2,3,Thursday,259960,크래프톤,279000.0,286500.0,275500.0,275500.0,False,,,,,,,,,,
2022-02-04,128,2022,2,4,Friday,259960,크래프톤,274500.0,297000.0,274500.0,288500.0,False,,,,,,,,,,
2022-02-07,129,2022,2,7,Monday,259960,크래프톤,290000.0,306000.0,283500.0,305000.0,False,,,,,,,,,,
2022-02-08,130,2022,2,8,Tuesday,259960,크래프톤,304500.0,314500.0,296500.0,299500.0,False,,,,,,,,,,
2022-02-09,131,2022,2,9,Wednesday,259960,크래프톤,304000.0,306500.0,295000.0,297000.0,False,,,,,,,,,,
2022-02-10,132,2022,2,10,Thursday,259960,크래프톤,300000.0,306500.0,292500.0,297000.0,False,,,,,,,,,,
2022-02-11,133,2022,2,11,Friday,259960,크래프톤,268500.0,270000.0,255500.0,259000.0,False,,,,,,,,,,
2022-02-14,134,2022,2,14,Monday,259960,크래프톤,252000.0,268500.0,248500.0,267500.0,False,,,,,,,,,,
2022-02-15,135,2022,2,15,Tuesday,259960,크래프톤,268000.0,289500.0,266000.0,281000.0,False,,,,,,,,,,
2022-02-16,136,2022,2,16,Wednesday,259960,크래프톤,286000.0,288000.0,277000.0,277500.0,False,,,,,,,,,,
2022-02-17,137,2022,2,17,Thursday,259960,크래프톤,277500.0,280500.0,269000.0,273000.0,False,,,,,,,,,,
2022-02-18,138,2022,2,18,Friday,259960,크래프톤,266500.0,276500.0,265000.0,274000.0,False,,,,,,,,,,
2022-02-21,139,2022,2,21,Monday,259960,크래프톤,269500.0,279500.0,266500.0,273500.0,False,,,,,,,,,,
2022-02-22,140,2022,2,22,Tuesday,259960,크래프톤,268500.0,280000.0,268000.0,273500.0,False,,,,,,,,,,
2022-02-23,141,2022,2,23,Wednesday,259960,크래프톤,277500.0,296500.0,275500.0,286000.0,False,,,,,,,,,,
