Date,Order,Year,Month,Day,DayName,Code,Name,Open,High,Low,Close,Future,Conf,Observe,Days,Price,BS_L,TFARCH,TFBS,BS_U,ARCH_L,ARCH_U
2018-01-02,0,2018,1,2,Tuesday,034020,두산에너빌리티,11703.0,11933.0,11513.0,11935.0,False,,,,,,,,,,
2018-01-03,1,2018,1,3,Wednesday,034020,두산에너빌리티,11857.0,12277.0,11857.0,11973.0,False,,,,,,,,,,
2018-01-04,2,2018,1,4,Thursday,034020,두산에너빌리티,12087.0,12430.0,11971.0,12355.0,False,,,,,,,,,,
2018-01-05,3,2018,1,5,Friday,034020,두산에너빌리티,12354.0,12469.0,12201.0,12355.0,False,,,,,,,,,,
2018-01-08,4,2018,1,8,Monday,034020,두산에너빌리티,12316.0,12545.0,12316.0,12355.0,False,,,,,,,,,,
2018-01-09,5,2018,1,9,Tuesday,034020,두산에너빌리티,12354.0,12699.0,12354.0,12623.0,False,,,,,,,,,,
2018-01-10,6,2018,1,10,Wednesday,034020,두산에너빌리티,12812.0,13463.0,12775.0,13159.0,False,,,,,,,,,,
2018-01-11,7,2018,1,11,Thursday,034020,두산에너빌리티,13234.0,13311.0,12928.0,13006.0,False,,,,,,,,,,
2018-01-12,8,2018,1,12,Friday,034020,두산에너빌리티,13005.0,13425.0,13005.0,13159.0,False,,,,,,,,,,
2018-01-15,9,2018,1,15,Monday,034020,두산에너빌리티,13234.0,13387.0,12852.0,12929.0,False,,,,,,,,,,
2018-01-16,10,2018,1,16,Tuesday,034020,두산에너빌리티,12852.0,13158.0,12507.0,12585.0,False,,,,,,,,,,
2018-01-17,11,2018,1,17,Wednesday,034020,두산에너빌리티,12545.0,12584.0,10938.0,12241.0,False,,,,,,,,,,
2018-01-18,12,2018,1,18,Thursday,034020,두산에너빌리티,12201.0,12239.0,11818.0,11935.0,False,,,,,,,,,,
2018-01-19,13,2018,1,19,Friday,034020,두산에너빌리티,11857.0,12048.0,11703.0,12011.0,False,,,,,,,,,,
2018-01-22,14,2018,1,22,Monday,034020,두산에너빌리티,11933.0,12048.0,11781.0,11820.0,False,,,,,,,,,,
2018-01-23,15,2018,1,23,Tuesday,034020,두산에너빌리티,11781.0,12163.0,11781.0,12164.0,False,,,,,,,,,,
2018-01-24,16,2018,1,24,Wednesday,034020,두산에너빌리티,12239.0,12469.0,12124.0,12241.0,False,,,,,,,,,,
2018-01-25,17,2018,1,25,Thursday,034020,두산에너빌리티,12239.0,12430.0,12239.0,12317.0,False,,,,,,,,,,
2018-01-26,18,2018,1,26,Friday,034020,두산에너빌리티,12393.0,12469.0,12048.0,12355.0,False,,,,,,,,,,
2018-01-29,19,2018,1,29,Monday,034020,두산에너빌리티,12430.0,13119.0,12393.0,12929.0,False,,,,,,,,,,
2018-01-30,20,2018,1,30,Tuesday,034020,두산에너빌리티,13005.0,13234.0,12736.0,12815.0,False,,,,,,,,,,
2018-01-31,21,2018,1,31,Wednesday,034020,두산에너빌리티,12699.0,13005.0,12354.0,13006.0,False,,,,,,,,,,
2018-02-01,22,2018,2,1,Thursday,034020,두산에너빌리티,13005.0,13119.0,12775.0,12776.0,False,,,,,,,,,,
2018-02-02,23,2018,2,2,Friday,034020,두산에너빌리티,12812.0,12890.0,12316.0,12433.0,False,,,,,,,,,,
2018-02-05,24,2018,2,5,Monday,034020,두산에너빌리티,12163.0,12239.0,12048.0,12050.0,False,,,,,,,,,,
2018-02-06,25,2018,2,6,Tuesday,034020,두산에너빌리티,11742.0,11857.0,11513.0,11781.0,False,,,,,,,,,,
2018-02-07,26,2018,2,7,Wednesday,034020,두산에너빌리티,11971.0,12009.0,11781.0,11857.0,False,,,,,,,,,,
2018-02-08,27,2018,2,8,Thursday,034020,두산에너빌리티,11933.0,12009.0,11513.0,11552.0,False,,,,,,,,,,
2018-02-09,28,2018,2,9,Friday,034020,두산에너빌리티,11360.0,11703.0,11168.0,11629.0,False,,,,,,,,,,
2018-02-12,29,2018,2,12,Monday,034020,두산에너빌리티,11627.0,11703.0,11398.0,11438.0,False,,,,,,,,,,
2018-02-13,30,2018,2,13,Tuesday,034020,두산에너빌리티,11474.0,11551.0,11054.0,11054.0,False,,,,,,,,,,
2018-02-14,31,2018,2,14,Wednesday,034020,두산에너빌리티,11092.0,11206.0,10978.0,11094.0,False,,,,,,,,,,
2018-02-15,32,2018,2,15,Thursday,034020,두산에너빌리티,11092.0,11398.0,11054.0,11400.0,False,,,,,,,,,,
2018-02-16,33,2018,2,16,Friday,034020,두산에너빌리티,11092.0,11398.0,11054.0,11400.0,False,,,,,,,,,,
2018-02-19,34,2018,2,19,Monday,034020,두산에너빌리티,11092.0,11398.0,11054.0,11400.0,False,,,,,,,,,,
2018-02-20,35,2018,2,20,Tuesday,034020,두산에너빌리티,11398.0,11933.0,11360.0,11705.0,False,,,,,,,,,,
2018-02-21,36,2018,2,21,Wednesday,034020,두산에너빌리티,11742.0,11818.0,11551.0,11590.0,False,,,,,,,,,,
2018-02-22,37,2018,2,22,Thursday,034020,두산에너빌리티,11551.0,11666.0,11398.0,11438.0,False,,,,,,,,,,
2018-02-23,38,2018,2,23,Friday,034020,두산에너빌리티,11513.0,11589.0,11360.0,11552.0,False,,,,,,,,,,
2018-02-26,39,2018,2,26,Monday,034020,두산에너빌리티,11742.0,11781.0,11551.0,11744.0,False,,,,,,,,,,
2018-02-27,40,2018,2,27,Tuesday,034020,두산에너빌리티,11742.0,11818.0,11590.0,11590.0,False,,,,,,,,,,
2018-02-28,41,2018,2,28,Wednesday,034020,두산에너빌리티,11474.0,11666.0,11321.0,11438.0,False,,,,,,,,,,
2018-03-01,42,2018,3,1,Thursday,034020,두산에너빌리티,11284.0,11398.0,11168.0,11208.0,False,,,,,,,,,,
2018-03-02,43,2018,3,2,Friday,034020,두산에너빌리티,11284.0,11398.0,11168.0,11208.0,False,,,,,,,,,,
2018-03-05,44,2018,3,5,Monday,034020,두산에너빌리티,11206.0,11360.0,11092.0,11132.0,False,,,,,,,,,,
2018-03-06,45,2018,3,6,Tuesday,034020,두산에너빌리티,11168.0,11284.0,11054.0,11132.0,False,,,,,,,,,,
2018-03-07,46,2018,3,7,Wednesday,034020,두산에너빌리티,11130.0,11245.0,10978.0,11017.0,False,,,,,,,,,,
2018-03-08,47,2018,3,8,Thursday,034020,두산에너빌리티,11054.0,11360.0,10978.0,11361.0,False,,,,,,,,,,
2018-03-09,48,2018,3,9,Friday,034020,두산에너빌리티,11360.0,11666.0,11284.0,11514.0,False,,,,,,,,,,
